"Rentrée";"Personnel";"Sexe";"Catégorie";"Grandes.disciplines";"classe_age3";"Effectif"
2020;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"36 à 55 ans";296
2020;"non permanents";"Masculin";"MCF ASS-INV";"Droit, économie et gestion";"56 ans et plus";140
2020;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"35 ans et moins";20
2020;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";272
2020;"non permanents";"Masculin";"MCF ASS-INV";"Lettres et sciences humaines";"56 ans et plus";78
2020;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"35 ans et moins";7
2020;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"36 à 55 ans";75
2020;"non permanents";"Masculin";"MCF ASS-INV";"Non spécifiée";"56 ans et plus";26
2020;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"35 ans et moins";1
2020;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"36 à 55 ans";18
2020;"non permanents";"Masculin";"MCF ASS-INV";"Pharmacie";"56 ans et plus";11
2020;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"35 ans et moins";22
2020;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"36 à 55 ans";178
2020;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"56 ans et plus";75
2020;"non permanents";"Masculin";"MCF ASS-INV";"Sciences";"Non précisé";1
2020;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"35 ans et moins";5
2020;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"36 à 55 ans";186
2020;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"56 ans et plus";113
2020;"non permanents";"Masculin";"PR ASS-INV";"Droit, économie et gestion";"Non précisé";6
2020;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"35 ans et moins";3
2020;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"36 à 55 ans";73
2020;"non permanents";"Masculin";"PR ASS-INV";"Lettres et sciences humaines";"56 ans et plus";53
2020;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"35 ans et moins";2
2020;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"36 à 55 ans";71
2020;"non permanents";"Masculin";"PR ASS-INV";"Non spécifiée";"56 ans et plus";44
2020;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"35 ans et moins";1
2020;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"36 à 55 ans";7
2020;"non permanents";"Masculin";"PR ASS-INV";"Pharmacie";"56 ans et plus";9
2020;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"35 ans et moins";6
2020;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"36 à 55 ans";80
2020;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"56 ans et plus";57
2020;"non permanents";"Masculin";"PR ASS-INV";"Sciences";"Non précisé";1
2020;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"35 ans et moins";49
2020;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"36 à 55 ans";645
2020;"titulaires";"Féminin";"AM2D";"Droit, économie et gestion";"56 ans et plus";222
2020;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"35 ans et moins";347
2020;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"36 à 55 ans";2715
2020;"titulaires";"Féminin";"AM2D";"Lettres et sciences humaines";"56 ans et plus";1050
2020;"titulaires";"Féminin";"AM2D";"Non spécifiée";"35 ans et moins";42
2020;"titulaires";"Féminin";"AM2D";"Non spécifiée";"36 à 55 ans";41
2020;"titulaires";"Féminin";"AM2D";"Non spécifiée";"56 ans et plus";6
2020;"titulaires";"Féminin";"AM2D";"Sciences";"35 ans et moins";108
2020;"titulaires";"Féminin";"AM2D";"Sciences";"36 à 55 ans";787
2020;"titulaires";"Féminin";"AM2D";"Sciences";"56 ans et plus";173
2020;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"35 ans et moins";361
2020;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"36 à 55 ans";1895
2020;"titulaires";"Féminin";"MCF";"Droit, économie et gestion";"56 ans et plus";422
2020;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"35 ans et moins";470
2020;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"36 à 55 ans";4363
2020;"titulaires";"Féminin";"MCF";"Lettres et sciences humaines";"56 ans et plus";1170
2020;"titulaires";"Féminin";"MCF";"Médecine";"35 ans et moins";38
2020;"titulaires";"Féminin";"MCF";"Médecine";"36 à 55 ans";551
2020;"titulaires";"Féminin";"MCF";"Médecine";"56 ans et plus";123
2020;"titulaires";"Féminin";"MCF";"Odontologie";"35 ans et moins";26
2020;"titulaires";"Féminin";"MCF";"Odontologie";"36 à 55 ans";87
2020;"titulaires";"Féminin";"MCF";"Odontologie";"56 ans et plus";22
2020;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"35 ans et moins";12
2020;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"36 à 55 ans";145
2020;"titulaires";"Féminin";"MCF";"Personnel des grands établissements";"56 ans et plus";27
2020;"titulaires";"Féminin";"MCF";"Pharmacie";"35 ans et moins";72
2020;"titulaires";"Féminin";"MCF";"Pharmacie";"36 à 55 ans";499
2020;"titulaires";"Féminin";"MCF";"Pharmacie";"56 ans et plus";112
2020;"titulaires";"Féminin";"MCF";"Sciences";"35 ans et moins";467
2020;"titulaires";"Féminin";"MCF";"Sciences";"36 à 55 ans";4242
2020;"titulaires";"Féminin";"MCF";"Sciences";"56 ans et plus";832
2020;"titulaires";"Féminin";"PR";"Autres Santé";"56 ans et plus";1
2020;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"35 ans et moins";25
2020;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"36 à 55 ans";627
2020;"titulaires";"Féminin";"PR";"Droit, économie et gestion";"56 ans et plus";168
2020;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"36 à 55 ans";892
2020;"titulaires";"Féminin";"PR";"Lettres et sciences humaines";"56 ans et plus";899
2020;"titulaires";"Féminin";"PR";"Médecine";"36 à 55 ans";518
2020;"titulaires";"Féminin";"PR";"Médecine";"56 ans et plus";369
2020;"titulaires";"Féminin";"PR";"Odontologie";"36 à 55 ans";35
2020;"titulaires";"Féminin";"PR";"Odontologie";"56 ans et plus";37
2020;"titulaires";"Féminin";"PR";"Personnel des grands établissements";"36 à 55 ans";99
2020;"titulaires";"Féminin";"PR";"Personnel des grands établissements";"56 ans et plus";69
2020;"titulaires";"Féminin";"PR";"Pharmacie";"36 à 55 ans";134
2020;"titulaires";"Féminin";"PR";"Pharmacie";"56 ans et plus";90
2020;"titulaires";"Féminin";"PR";"Sciences";"35 ans et moins";1
2020;"titulaires";"Féminin";"PR";"Sciences";"36 à 55 ans";975
2020;"titulaires";"Féminin";"PR";"Sciences";"56 ans et plus";562
2020;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"35 ans et moins";49
2020;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"36 à 55 ans";537
2020;"titulaires";"Masculin";"AM2D";"Droit, économie et gestion";"56 ans et plus";358
2020;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"35 ans et moins";181
2020;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"36 à 55 ans";1723
2020;"titulaires";"Masculin";"AM2D";"Lettres et sciences humaines";"56 ans et plus";912
2020;"titulaires";"Masculin";"AM2D";"Non spécifiée";"35 ans et moins";40
2020;"titulaires";"Masculin";"AM2D";"Non spécifiée";"36 à 55 ans";36
2020;"titulaires";"Masculin";"AM2D";"Non spécifiée";"56 ans et plus";34
2020;"titulaires";"Masculin";"AM2D";"Sciences";"35 ans et moins";205
2020;"titulaires";"Masculin";"AM2D";"Sciences";"36 à 55 ans";2080
2020;"titulaires";"Masculin";"AM2D";"Sciences";"56 ans et plus";774
2020;"titulaires";"Masculin";"MCF";"Autres Santé";"35 ans et moins";1
2020;"titulaires";"Masculin";"MCF";"Autres Santé";"36 à 55 ans";2
2020;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"35 ans et moins";337
2020;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"36 à 55 ans";1719
2020;"titulaires";"Masculin";"MCF";"Droit, économie et gestion";"56 ans et plus";532
2020;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"35 ans et moins";345
2020;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"36 à 55 ans";2907
2020;"titulaires";"Masculin";"MCF";"Lettres et sciences humaines";"56 ans et plus";1064
2020;"titulaires";"Masculin";"MCF";"Médecine";"35 ans et moins";56
2020;"titulaires";"Masculin";"MCF";"Médecine";"36 à 55 ans";538
2020;"titulaires";"Masculin";"MCF";"Médecine";"56 ans et plus";124
2020;"titulaires";"Masculin";"MCF";"Odontologie";"35 ans et moins";19
2020;"titulaires";"Masculin";"MCF";"Odontologie";"36 à 55 ans";87
2020;"titulaires";"Masculin";"MCF";"Odontologie";"56 ans et plus";100
2020;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"35 ans et moins";23
2020;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"36 à 55 ans";212
2020;"titulaires";"Masculin";"MCF";"Personnel des grands établissements";"56 ans et plus";46
2020;"titulaires";"Masculin";"MCF";"Pharmacie";"35 ans et moins";51
2020;"titulaires";"Masculin";"MCF";"Pharmacie";"36 à 55 ans";334
2020;"titulaires";"Masculin";"MCF";"Pharmacie";"56 ans et plus";76
2020;"titulaires";"Masculin";"MCF";"Sciences";"35 ans et moins";1116
2020;"titulaires";"Masculin";"MCF";"Sciences";"36 à 55 ans";7800
2020;"titulaires";"Masculin";"MCF";"Sciences";"56 ans et plus";1826
2020;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"35 ans et moins";44
2020;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"36 à 55 ans";1053
2020;"titulaires";"Masculin";"PR";"Droit, économie et gestion";"56 ans et plus";509
2020;"titulaires";"Masculin";"PR";"Lettres et sciences humaines";"36 à 55 ans";1099
2020;"titulaires";"Masculin";"PR";"Lettres et sciences humaines";"56 ans et plus";1372
2020;"titulaires";"Masculin";"PR";"Médecine";"35 ans et moins";2
2020;"titulaires";"Masculin";"PR";"Médecine";"36 à 55 ans";1489
2020;"titulaires";"Masculin";"PR";"Médecine";"56 ans et plus";1726
2020;"titulaires";"Masculin";"PR";"Odontologie";"36 à 55 ans";28
2020;"titulaires";"Masculin";"PR";"Odontologie";"56 ans et plus";52
2020;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"36 à 55 ans";150
2020;"titulaires";"Masculin";"PR";"Personnel des grands établissements";"56 ans et plus";216
2020;"titulaires";"Masculin";"PR";"Pharmacie";"36 à 55 ans";176
2020;"titulaires";"Masculin";"PR";"Pharmacie";"56 ans et plus";164
2020;"titulaires";"Masculin";"PR";"Sciences";"35 ans et moins";12
2020;"titulaires";"Masculin";"PR";"Sciences";"36 à 55 ans";3800
2020;"titulaires";"Masculin";"PR";"Sciences";"56 ans et plus";2694
